experiment,DV_type,mean_reference,mean_comaprison,t,df,p,cohens_d,cohens_d_ci_lower,cohens_d_ci_upper,bf10,reportable_result
4,IAT_recoded,0.22830066883151448,0.21756562812225758,0.2885440139535968,335.8455856659574,0.773108349171316,0.031326658695346794,-0.18207155166126918,0.24472486905196275,0.12460163323304736,"M = 0.23, M = 0.22, t(335.85) = 0.29, p = .7731, d = 0.03, 95% CI [-0.18, 0.24], BF10 = 0.1"
4,self_report_recoded,1.6767065868263473,1.535549132947977,1.1149541281113706,334.934180005735,0.2656694461721016,0.12067291125032371,-0.09290627338440786,0.3342520958850553,0.21669592356885942,"M = 1.68, M = 1.54, t(334.93) = 1.11, p = .2657, d = 0.12, 95% CI [-0.09, 0.33], BF10 = 0.2"
