experiment,DV_type,mean_reference,mean_comaprison,t,df,p,cohens_d,cohens_d_ci_lower,cohens_d_ci_upper,bf10,reportable_result
4,IAT_D2_score,0.39957747589444415,-0.046099379164458706,14.008307324568808,335.16385715606293,2.0402437946779985e-35,1.5194142605915728,1.2772267313236283,1.7616017898595173,11016104829166263e16,"M = 0.4, M = -0.05, t(335.16) = 14.01, p < .0001, d = 1.52, 95% CI [1.28, 1.76], BF10 = 1.10161048291663e+32"
4,self_reported_rating,1.3491176470588235,-1.8606470588235293,25.879578244818504,330.70739817921066,1.7125352589142612e-81,2.8070343784011067,2.506448110392431,3.1076206464097824,19203224265827757e62,"M = 1.35, M = -1.86, t(330.71) = 25.88, p < .0001, d = 2.81, 95% CI [2.51, 3.11], BF10 = 1.92032242658278e+78"
