experiment,DV_type,mean_reference,mean_comaprison,t,df,p,cohens_d,cohens_d_ci_lower,cohens_d_ci_upper,bf10,reportable_result
2.2,IAT_D2_score,0.40939372667787793,-0.018399953980654526,7.79216270622262,126.85317190713823,2.0590403890782003e-12,1.3508632534910918,0.9721180604072992,1.7296084465748844,4204231333.7519665,"Positive video M = 0.41, Negative video M = -0.02, t(126.85) = 7.79, p < .0001, d = 1.35, 95% CI [0.97, 1.73], BF10 = 4204231333.8"
2.2,self_reported_rating,1.4232432432432431,-1.8254098360655737,15.729810459531791,129.94489150144966,7.100104935824779e-32,2.709281731073485,2.236665240177488,3.1818982219694822,33858303525505424e12,"Positive video M = 1.42, Negative video M = -1.83, t(129.94) = 15.73, p < .0001, d = 2.71, 95% CI [2.24, 3.18], BF10 = 3.38583035255054e+28"
