experiment,DV_type,mean_reference,mean_comaprison,t,df,p,cohens_d,cohens_d_ci_lower,cohens_d_ci_upper,bf10,reportable_result
3,IAT_recoded,0.22927874333228107,0.23459171747897442,-0.13482097927545664,353.63455889480787,0.8928301195579053,-0.014276919088680406,-0.2224612326856765,0.1939073945083157,0.11795796409539273,"M = 0.23, M = 0.23, t(353.63) = -0.13, p = .8928, d = -0.01, 95% CI [-0.22, 0.19], BF10 = 0.1"
3,self_report_recoded,1.4890555555555556,1.506723163841808,-0.12126199593538502,354.92950622755,0.9035521412262345,-0.012835885294028017,-0.22101969057310084,0.1953479199850448,0.11776026029727267,"M = 1.49, M = 1.51, t(354.93) = -0.12, p = .9036, d = -0.01, 95% CI [-0.22, 0.2], BF10 = 0.1"
