experiment,DV_type,mean_reference,mean_comaprison,t,df,p,cohens_d,cohens_d_ci_lower,cohens_d_ci_upper,bf10,reportable_result
3,IAT_D2_score,0.20518219445946248,0.1865559135501925,0.44828745482109683,352.1821450048281,0.6542214155781654,0.0474825092576084,-0.1607284835472313,0.25569350206244806,0.12881252023993567,"M = 0.21, M = 0.19, t(352.18) = 0.45, p = .6542, d = 0.05, 95% CI [-0.16, 0.26], BF10 = 0.1"
3,self_reported_rating,-0.06283333333333334,0.018813559322033904,-0.3786698936137476,354.82086311395545,0.7051594860964008,-0.040085984098429076,-0.24828855102775615,0.16811658283089803,0.12528096246698261,"M = -0.06, M = 0.02, t(354.82) = -0.38, p = .7052, d = -0.04, 95% CI [-0.25, 0.17], BF10 = 0.1"
