seed,effect_genuine_MAP,effect_genuine_95_CI_lower,effect_deepfaked_MAP,effect_deepfaked_95_CI_lower,effect_deepfaked_90_CI_lower,H1_genuine,H1_deepfaked,H2_noninferiority
587,1.3459928919129986,1.0816711394272973,1.436923905995099,1.186730851671741,1.235086883204719,1,1,1
588,1.3337557830780908,1.0904439054590642,1.2988896696934615,1.0775449245632471,1.1140205982875364,1,1,1
589,1.152442420430492,0.9274867271647187,1.3803565701178817,1.1432828009811489,1.1705717678514471,1,1,1
590,1.2841550252140501,1.0112420913716762,1.4099468286427488,1.1324861445988592,1.1768723336239062,1,1,1
591,1.3601080268371482,1.1355668290667214,1.3312564714578525,1.0894389030867364,1.1184760189542666,1,1,0
592,1.130351979537115,0.866952048615912,1.5143339851749755,1.2760603558035082,1.3154909143801137,1,1,1
593,1.1493808178023517,0.8969287255370653,1.2223040540314312,0.9707296290861502,1.016505603458046,1,1,1
594,1.256448813162479,1.0310469865892056,1.3761473892826528,1.1260149856883337,1.162004841426801,1,1,1
595,1.4138029403224932,1.1801925078278155,1.353103348953961,1.1251913730095475,1.1606732034021359,1,1,0
596,1.3004059760085132,1.0595023165281239,1.4780945833897072,1.2215776363344133,1.2667997953845687,1,1,1
597,1.4606065945303186,1.2212340531689507,1.4312683672197941,1.1831217697626741,1.233006928911925,1,1,1
598,1.4033404310752908,1.1453443776558474,1.6928342727008578,1.4282516316620717,1.4766134400730768,1,1,1
599,1.2557088354326844,0.992050513528164,1.3951431560664411,1.1484884671929403,1.1958960202344868,1,1,1
600,1.277922796062491,1.0334707045304574,1.2994866171252544,1.0511256064920829,1.1007922679866997,1,1,1
601,1.2996491025852004,1.0371952505952202,1.4537938401544621,1.203771916868586,1.2379031206350417,1,1,1
602,1.1906666614800536,0.9407814337639925,1.4813049660250202,1.2351997198430542,1.282759417029114,1,1,1
603,1.2902897144378738,1.0438692644525696,1.376596076933235,1.1282473916950373,1.1664746135903654,1,1,1
604,1.3941652774030027,1.1500059435184595,1.4772160719134246,1.217719926885681,1.2589880720095163,1,1,1
605,1.5593451900186515,1.309068390983647,1.592059498974492,1.3426886096221746,1.3867134307270974,1,1,1
606,1.2013349118661416,0.9653524205671281,1.3992168672925294,1.166813913660714,1.2137025821349132,1,1,1
607,1.2600688031032579,1.003540871504428,1.5784163616282743,1.3228801975089062,1.378230855443588,1,1,1
608,1.2823354811388537,1.0440275002888806,1.4962308454661866,1.2403025142349062,1.2813663339147778,1,1,1
609,1.2500578601453989,1.0113321431057456,1.3919894233275825,1.1352904056620807,1.177164609508011,1,1,1
610,1.1717712495575352,0.918444182353846,1.1887409397422162,0.9241278026004798,0.9744225162952277,1,1,1
611,1.5951930958168052,1.3125762295727939,1.6099929191512121,1.3363955100435823,1.3804413100170303,1,1,1
612,1.1212568168350736,0.8863388684440858,1.2920649284578483,1.0505558494864515,1.091221745367191,1,1,1
613,1.4210591042589575,1.166324956164837,1.3894451547438589,1.137018006999654,1.1839056829498158,1,1,1
614,1.4630467401158334,1.1736867241785727,1.4806345307725826,1.213604123191268,1.2587423006523948,1,1,1
615,1.2331475767186304,0.9947958672429654,1.3275643531716639,1.085818025280648,1.1306836650515462,1,1,1
616,1.1677261476550187,0.9398542745532683,1.2649603802103524,1.0342570749795805,1.0661854702813762,1,1,1
617,1.3590106408546296,1.1015213972702314,1.5444319447430686,1.277205229392917,1.3139726519200283,1,1,1
618,1.2882171598781702,1.0316552309096731,1.2635838183535513,1.009741805452527,1.056838558188723,1,1,1
619,1.3065513166002454,1.0643803770659228,1.3421200928541448,1.0987666940246448,1.1345754774165482,1,1,1
620,1.5587275842152875,1.2987680829541395,1.324450752979232,1.0722448660341994,1.1162628893232245,1,1,0
621,1.1710643842745596,0.9330622767877952,1.1848903275338623,0.9162600980667868,0.9565768113751859,1,1,1
622,1.3825494651340036,1.1375184562507406,1.5368695876463938,1.2830845397510138,1.331046297493648,1,1,1
623,1.2193561685655676,0.9541639290739342,1.4013950449151178,1.1210066808386223,1.1742088118402831,1,1,1
624,1.5186938970692916,1.246420121651024,1.4502500351827952,1.1850511084527702,1.2261786014420406,1,1,0
625,1.1521462811442884,0.9038120042932687,1.4021061057055806,1.1433392397687525,1.1831045044325441,1,1,1
626,1.314252633941895,1.0532303779575933,1.412108683336029,1.1467796720930155,1.1923013936355087,1,1,1
627,1.2382550407798845,0.9639283672128339,1.5496201129510687,1.2857844017930355,1.3297885797349331,1,1,1
628,1.3323703380771494,1.0714709213294902,1.5329086749266552,1.2653627493514776,1.2978968649324323,1,1,1
629,1.321855071628709,1.0735240885762278,1.2813918820105954,1.043029660361743,1.072685483863189,1,1,0
630,1.7677873002287285,1.4989655163634317,1.78484463851697,1.5162605727481235,1.5530513153542538,1,1,1
631,1.4694171805666647,1.2261736060593846,1.434523826778865,1.1947134991547619,1.2293270377259058,1,1,1
632,1.0836695433449826,0.842889660475452,1.2300914535329928,0.9667434950137896,1.0168936012616292,1,1,1
633,1.4813789990644668,1.2415802658099961,1.4945919213167853,1.2694743162369142,1.301693495499856,1,1,1
634,1.382266017492051,1.132937397771112,1.342771951898931,1.0881520109071492,1.1291763775294381,1,1,0
635,1.5714051259336612,1.3040356980324574,1.3868979814829774,1.1377979486463634,1.169807612810296,1,1,0
636,1.3393493410742001,1.0978581190405854,1.1728017584413117,0.942108879152854,0.9765178238252964,1,1,0
637,1.5230846451254312,1.265659840083728,1.4692658898341624,1.208392077634113,1.2499920257896484,1,1,0
638,1.221450336271095,0.9675283745713025,1.4533095602648713,1.1971639642072662,1.2462994219899945,1,1,1
639,1.2527418791306524,1.0127386209257676,1.4756778293330088,1.2400845622454413,1.2846293819859733,1,1,1
640,1.231176323396277,0.9761525468541797,1.2057629814578845,0.9411172980951179,0.9872035473155971,1,1,1
641,1.3127557759290958,1.0712397194635666,1.4716860134471483,1.2216194350958274,1.2648594689156212,1,1,1
642,1.5542782496808725,1.2905335524477957,1.4431621450720302,1.1960123438017085,1.2362108930870805,1,1,0
643,1.1146551117528198,0.8766662906739119,1.2462940417890382,0.9913590435858982,1.0377757510876633,1,1,1
644,1.3439958213269168,1.0795501366020699,1.2463778435292918,1.0053436729403746,1.0489529883169326,1,1,0
645,1.4180547552745306,1.1614973207987345,1.379830189715153,1.1202703470488082,1.1587775010604975,1,1,0
646,1.5031604232814406,1.2447490694704215,1.6431496912609114,1.3919051381599559,1.4339029039568665,1,1,1
647,1.318146327218533,1.052085364125287,1.4008965899571348,1.1522241162369107,1.1904917332353022,1,1,1
648,1.2473724903281997,0.9962258344513888,1.4214754375758756,1.1572868873799727,1.203984280568204,1,1,1
649,1.2617491789619142,1.0189787312049434,1.4022339216133473,1.1704459193822767,1.2058127251344473,1,1,1
650,1.1503373544647442,0.9041125251586287,1.3317755337531878,1.077943910591733,1.1163452378731618,1,1,1
651,1.398044969871997,1.1268458502127547,1.4184836808922963,1.1980439864843067,1.2359237058011252,1,1,1
652,1.2801359511747603,1.0145813437760527,1.4483312219799234,1.1896569892846973,1.235113537864939,1,1,1
653,1.3779282595368136,1.1293000445663786,1.4284374946411134,1.1834865975592774,1.2163061006023628,1,1,1
654,1.2939100969522588,1.0745603565213697,1.4542774630634556,1.1882959799276958,1.2426576809267627,1,1,1
655,1.4687931659417248,1.2118565276512454,1.6332279432153496,1.3789472824412683,1.4152696415333568,1,1,1
656,1.531969151531266,1.2659442032322767,1.4413357154253372,1.1968634337710689,1.2350578333811306,1,1,0
657,1.2569391402264336,1.0019622146851228,1.3899848219566904,1.1498332140069945,1.1805180959609183,1,1,1
658,1.2675020208432262,1.033030563954281,1.427368191605518,1.179308395412904,1.2171775236810505,1,1,1
659,1.432044944615769,1.197376777575457,1.4833315751699543,1.2533017535849251,1.3013759376622616,1,1,1
660,1.3577039169318497,1.111970668092712,1.5464026626701224,1.2896987730901404,1.3380051508316668,1,1,1
661,1.567245253448633,1.303945840123178,1.3025176886394374,1.046063706162124,1.091613297244931,1,1,0
662,1.477969961052792,1.2103591505923728,1.5743460387093196,1.3137799725823571,1.3461167789073079,1,1,1
663,1.405553286926177,1.1516245825145226,1.4565275028986613,1.229883771235366,1.2692106287495077,1,1,1
664,1.3923677599961977,1.1464514376147772,1.4455356768217917,1.205175160408845,1.2434586916609418,1,1,1
665,1.2732892720466773,1.01818483229263,1.3149010473458267,1.0447645646994796,1.0966232662538693,1,1,1
666,1.3042215949644593,1.0544659558375824,1.2812761024290567,1.0429711160320239,1.083899983843578,1,1,1
667,1.290911245076624,1.0667592839924063,1.2895304369018088,1.0734824873272264,1.1148900524544045,1,1,1
668,1.1027004916756842,0.8367063421161864,1.4205722380562642,1.1737396088079386,1.2125636221365514,1,1,1
669,1.2862199959554677,1.0576089156911412,1.4297515069786821,1.1609552618289212,1.2237481435681026,1,1,1
670,1.3117173286931618,1.0441356416264889,1.3904448743669708,1.1407319895309784,1.1747499031730742,1,1,1
671,1.1697254921596756,0.8941080528988089,1.1003966271666847,0.8259616385354143,0.8681720362795874,1,1,0
672,1.4168442528661478,1.1692496164161046,1.5157096456726746,1.2616162454482205,1.2982913005814376,1,1,1
673,1.284303491107564,1.0504534707554734,1.3728746194086168,1.1300820449718356,1.166177623274296,1,1,1
674,1.4918282192678514,1.2360111198638528,1.5562057165999859,1.315032013453485,1.3511262947441631,1,1,1
675,1.5324052433489985,1.278362013736509,1.5995089865491448,1.3545100300764248,1.3857042727200337,1,1,1
676,1.428644871736839,1.1839305549265584,1.4487567833955592,1.207819765781946,1.2488692160888033,1,1,1
677,1.0521517677507557,0.7844867579974247,1.1682276201783766,0.908646640301338,0.9379339339107835,1,1,1
678,1.2598868276526516,1.017556233328141,1.4383495055481563,1.1838602231275528,1.2199463572576785,1,1,1
679,1.2205370308285668,0.9711351693042619,1.4095278366983264,1.1753194943902332,1.209750863047789,1,1,1
680,1.2110760278716266,0.9943271519673117,1.2906983818220965,1.0635371177350474,1.0907222649524393,1,1,1
681,1.3132034396187637,1.0605346947540186,1.38467874591136,1.1355385291676103,1.1790795394897502,1,1,1
682,1.15864009019282,0.9025300406378762,1.0663860061011299,0.8194277605925107,0.8622206999052542,1,1,0
683,1.3448230162416683,1.1138237283583996,1.3663465327150566,1.1105194244914058,1.1558503296583584,1,1,1
684,1.34449904915442,1.104294978286561,1.481602889918667,1.2380509359961607,1.284873987568489,1,1,1
685,1.2533423321617616,1.0303042747856719,1.115805823269095,0.8579494900311382,0.8941988417989606,1,1,0
686,1.3605509871460968,1.1149826608447233,1.4554610268853552,1.2026039818770737,1.2291650714112499,1,1,1
687,1.0666752155729333,0.8440661307085848,1.2407124457338385,0.997585651080785,1.037059635247395,1,1,1
688,1.2740048892435407,1.0425150606468159,1.2969912801698424,1.0355068713054887,1.0769173217114183,1,1,1
689,1.2948427379440863,1.0590247962833832,1.5540358226610562,1.2962875473727775,1.3363628021696472,1,1,1
690,1.5934332828573963,1.3484470089546274,1.5412876970302842,1.2990541713284725,1.3329821710909977,1,1,0
691,1.2504454172876058,1.0126946464694475,1.313248385217729,1.0832821757140039,1.1209914779978778,1,1,1
692,1.3439456196137616,1.0848710160309263,1.363440356179121,1.1402038741661167,1.17784234177334,1,1,1
693,1.3908264900367342,1.1405858284879729,1.644175871960318,1.3950421063703629,1.4256759239382522,1,1,1
694,1.420556557527342,1.1770845269822354,1.5405118023818734,1.3013870171541104,1.3537809533184542,1,1,1
695,1.246601967923382,0.9976843585274262,1.2754285213961731,1.0188595895898946,1.0641373349296392,1,1,1
696,1.6541303709296842,1.4090837432763785,1.6146736504098707,1.3808423555502014,1.4208181858087319,1,1,1
697,1.3621955880684369,1.1343589374877203,1.483737599007064,1.232960926318634,1.2731106197572433,1,1,1
698,1.3923384070312594,1.1247242262567527,1.2805564841602357,1.0287481388726614,1.0688935876039316,1,1,0
699,1.1270295146615823,0.8846456526319358,1.1895982025331069,0.9550061691353677,0.9939694127721961,1,1,1
700,1.255593783043348,1.0177467286462734,1.312482686134862,1.0658411836206798,1.1097793414312456,1,1,1
701,1.1616534752408714,0.8983847686752623,1.2811344670144198,1.0457468577374383,1.0809628080505858,1,1,1
702,1.3291396154779598,1.0893754326676146,1.439979239516664,1.188666083145826,1.2286618796194149,1,1,1
703,1.5493441110573967,1.3048190942338818,1.4791973697518608,1.238131151716104,1.2826421766816998,1,1,0
704,1.4987101757438699,1.2594170762916432,1.52513411006208,1.29929588146473,1.3370910678646348,1,1,1
705,1.5252426360157996,1.2588453575756213,1.341803302403724,1.053164054827716,1.1023226642855035,1,1,0
706,1.3666103091902106,1.13671560441948,1.3432987389112179,1.098361323428067,1.1354636239662201,1,1,0
707,1.35635268434981,1.121552549507049,1.3941811030094788,1.1557805076446188,1.2039415672601912,1,1,1
708,1.0707702520695799,0.8271191558594556,1.4034581441093241,1.1410711033397336,1.1905405208757907,1,1,1
709,1.3546492804136452,1.1160298295937925,1.5021735246363246,1.229147361844507,1.2807154819296345,1,1,1
710,1.3715916288925354,1.1324048649412946,1.5918417106105145,1.3411859217900157,1.3735087603569265,1,1,1
711,1.1536563794042323,0.917726443136596,1.3464292909444056,1.0970208444012388,1.140149621879174,1,1,1
712,1.361305533371537,1.113134316999042,1.6394064726304804,1.3761010612731934,1.4223532900614524,1,1,1
713,1.294049038917811,1.036791487034378,1.508757565457252,1.276887172600203,1.3139395525260327,1,1,1
714,1.5937993503523562,1.331239313283513,1.5646311623627258,1.3216413050946891,1.3582955894587558,1,1,1
715,1.2681440597795177,1.04051628035245,1.6152298681118253,1.3518730419892504,1.395812451866176,1,1,1
716,1.3337699858082575,1.099069846484436,1.208967662312554,0.9428596654313419,0.9775240972511705,1,1,0
717,1.4223479707401339,1.1795075906615302,1.5607536772072077,1.3121583205198697,1.3608258347995164,1,1,1
718,1.1715363032427564,0.9237791770612859,1.2731538742827786,1.0247112106681868,1.0532069613328212,1,1,1
719,1.322299089320075,1.106357985769145,1.2989160039703704,1.0622315218279028,1.108520818864506,1,1,1
720,1.4643056656150648,1.2258773577811697,1.5725749995181233,1.3577524137913737,1.3836237654938077,1,1,1
721,1.4693957129670754,1.2271558788680443,1.4044181668695357,1.1459981353781448,1.1809938690875914,1,1,0
722,1.210302967866443,0.9727669167644565,1.4771123401204702,1.2390036692979207,1.2777938901509973,1,1,1
723,1.4446314358818366,1.2072174484894092,1.3169409113617259,1.0772280733831279,1.1142269798606175,1,1,0
724,1.3825764415093948,1.1285741614781535,1.4606919098452669,1.2252667622924944,1.2600610881431185,1,1,1
725,1.3019169318660968,1.0359540007782304,1.4053787754508682,1.1408970107214484,1.1846763848891606,1,1,1
726,1.2834454678067295,1.0370410608238239,1.3435335734906937,1.0973019946461053,1.154147148164305,1,1,1
727,1.2065734356032571,0.9634310307126169,1.166102714069029,0.9210659129358858,0.9725819999937634,1,1,1
728,1.4333839492373075,1.1666583443499452,1.4457260716119855,1.1831934473156993,1.2162175566750308,1,1,1
729,1.2959435446936918,1.0640189488335217,1.4899747241800843,1.235355148531999,1.280663908631261,1,1,1
730,1.099970108951925,0.8440156842375763,1.2491439664695712,1.0216302094083345,1.0616318850555473,1,1,1
731,1.4797947450881939,1.1978506281955839,1.6201253708228929,1.3450527601697524,1.3997205774351171,1,1,1
732,1.2209773145146983,0.943106428347572,1.2558303288649348,0.9944084134150061,1.0418982927044627,1,1,1
733,1.5155961382460141,1.2505699260121144,1.5642795043025917,1.3194636911341997,1.3524298153848937,1,1,1
734,1.174625553066926,0.9430023445913466,1.1415211298184769,0.898254042532049,0.92812364748665,1,1,0
735,1.4394079356414955,1.1789927733655907,1.378467836578637,1.1136746012239356,1.1567675963253257,1,1,0
736,1.4508555572211947,1.1894104757558868,1.4534691483823563,1.2160964219729866,1.2466036731590842,1,1,1
737,1.582257967601032,1.3290436065509044,1.4276077433470942,1.1927918799209942,1.2320281413494323,1,1,0
738,1.2339664314418242,0.9695920931586551,1.488494705718915,1.2493040979552692,1.2886252842892079,1,1,1
739,1.249475103480786,0.9971016474602461,1.166938594422435,0.9200180602023631,0.958276134656852,1,1,0
740,1.082082623730059,0.8021480927626877,1.319693918795914,1.0702620195481871,1.1174774347175862,1,1,1
741,1.5881561399973212,1.3463709072791805,1.4905180199600685,1.2272802929815114,1.275811459724298,1,1,0
742,1.4349717223131413,1.179589410255301,1.3994696413251007,1.1335128085828337,1.1786676019829687,1,1,0
743,1.144190001640832,0.901020064694702,1.255851227968997,0.9981158807464044,1.0440298081600154,1,1,1
744,1.1649165019492607,0.9057712415456957,1.3234439399140001,1.0821751731660816,1.128416707616844,1,1,1
745,1.2752946353204475,1.0267075881921528,1.3235070078104705,1.0641624885710355,1.1041737131042637,1,1,1
746,1.2588065365915893,1.036319318785635,1.3886667546514728,1.1632272220579887,1.1944982376260807,1,1,1
747,1.2364720441897217,0.9938981234454101,1.2345485733933774,0.9905063265589044,1.0390034392195253,1,1,1
748,1.1540709767314166,0.8868009544439838,1.3735297476927322,1.120921373069256,1.1572866091216398,1,1,1
749,1.3733265049791146,1.1287713578462941,1.3022742100438163,1.0581083084670366,1.0892374643720846,1,1,0
750,1.4259756658324088,1.171289499342992,1.3418385731281766,1.0902927009037253,1.137104624803046,1,1,0
751,1.2767610118994377,1.0428767656223419,1.2992700108822919,1.0498655016358023,1.0927311186283137,1,1,1
752,1.3073792136491342,1.0478767356335905,1.246446424844187,1.0114342412676507,1.0404456729986278,1,1,0
753,1.4106398063689316,1.1659628510137516,1.479551537742903,1.2535092118786781,1.2870749170306581,1,1,1
754,1.217849853217524,0.9710700767470019,1.2427491278049507,1.021291960628465,1.0531282194615255,1,1,1
755,1.2121325308244595,0.9793880216053684,1.3406862603337952,1.082331300206997,1.1237391501771592,1,1,1
756,1.4513967325975845,1.175634895424688,1.5863753877476405,1.335649117324813,1.3760163031216086,1,1,1
757,1.1738858757176616,0.9137539424689932,1.289078449477399,1.0414022894432333,1.084189709839562,1,1,1
758,1.234068125560718,1.0104226814570771,1.436417215055569,1.1813567616662146,1.2212645393406154,1,1,1
759,1.4916663175596878,1.2540026771876256,1.4774344668099522,1.2361963505429387,1.2864757492276362,1,1,1
760,1.5725386248946358,1.3253484373845097,1.3606611348036128,1.1201871945212485,1.1585188950993799,1,1,0
761,1.226300253098049,0.9881338867077745,1.4836640747208827,1.2623112260342633,1.3011398089734982,1,1,1
762,1.4065507997751445,1.1457823444728068,1.5062659183673068,1.2541924680174334,1.294116802714479,1,1,1
763,1.1501821518202116,0.9163461543900242,1.4357545348347922,1.2087665408683925,1.2478404101485228,1,1,1
764,1.2586291062464876,1.0159512407199165,1.4157727354874117,1.1774310120439955,1.2200129907255481,1,1,1
765,1.446406042644741,1.1941405702660215,1.5464887263273626,1.305521068175145,1.3373300682165052,1,1,1
766,1.2063670373592352,0.9321611452943104,1.246066258677053,0.9970327175679223,1.0365784950501733,1,1,1
767,1.3996964388744888,1.1381901333369022,1.3846078345630444,1.1120147768802433,1.1611597307206905,1,1,1
768,1.3256222503705262,1.0925150462995559,1.363727838135132,1.1292953332054005,1.169792587972956,1,1,1
769,1.4017265807073815,1.1347738697830139,1.6074375036041562,1.3317437381706168,1.3841785175493877,1,1,1
770,1.41865818878669,1.1814689059121977,1.27362883002281,1.044543691270214,1.0836899411602035,1,1,0
771,1.4073689652115637,1.1588822883298469,1.451254792085256,1.2093628811169699,1.2517907424570551,1,1,1
772,1.3411121037538503,1.0808409397967857,1.5312366564731923,1.2736462812822436,1.3158009837519529,1,1,1
773,1.2386118726372932,0.9792739035591463,1.3384796566163286,1.074278117081928,1.1221472171296623,1,1,1
774,1.4659071903530367,1.2069985461777688,1.4480887478640527,1.1930106080537957,1.2298912554590657,1,1,1
775,1.2926977627046996,1.0329093993363279,1.210001957721158,0.9585290017100512,0.9897444332575192,1,1,0
776,1.5059047188240573,1.258984293349785,1.625734719327131,1.3805718891268233,1.429655442607348,1,1,1
777,1.325633727001527,1.091365588056031,1.251140526809589,1.0399843167948635,1.0697687596552745,1,1,0
778,1.436960114738649,1.172222695377883,1.385474024408568,1.117070558345542,1.1633465596164827,1,1,0
779,1.2658130953660982,1.0122601446199895,1.4525648212229918,1.2275704094826116,1.2668274180677983,1,1,1
780,1.2551290011109875,0.9869277805789298,1.4617201665266006,1.1976887571702897,1.241916272573614,1,1,1
781,1.3170058649012004,1.0739074052026316,1.2330864784456244,1.0081662613284446,1.0373032503319817,1,1,0
782,1.3442321264779702,1.09688486920343,1.4143408556047004,1.1647782101861281,1.2074190784032819,1,1,1
783,1.3549324761105828,1.0985435577843101,1.5361306592169637,1.3077491320210322,1.333536750472147,1,1,1
784,1.5517898667948442,1.3237917817744158,1.5603865891863287,1.3140037655304475,1.3559022843081123,1,1,1
785,1.3231591197938268,1.0867603163511614,1.424667414017872,1.1858721390622518,1.2284634798772651,1,1,1
786,1.358788754917554,1.1055678291917674,1.317384369423848,1.0547284289455114,1.0996612627920526,1,1,0
787,1.4028848779216228,1.1707800599146274,1.3361425994972185,1.1125054579605653,1.1355156392452523,1,1,0
788,1.4077684415670904,1.162778607960113,1.4324215409777659,1.182285922576639,1.22059361479348,1,1,1
789,1.384973559658949,1.1451215670877815,1.401715331312115,1.158921498794769,1.2006485585804512,1,1,1
790,1.189657855953146,0.9107121661843007,1.5208363674400505,1.2353018020865725,1.2749205137978896,1,1,1
791,1.0626770921620268,0.8191871349177199,1.3413901170424447,1.0844968734374043,1.1217834970011298,1,1,1
792,1.385810293831013,1.1520815088450354,1.4371175506000338,1.1833879257975475,1.2194698438898137,1,1,1
793,1.3908738416919681,1.126184984494499,1.417724910658455,1.168444156033501,1.2063672524083409,1,1,1
794,1.2259662480600269,0.9864659209254014,1.4872304946857975,1.2409681967639414,1.2764030727916356,1,1,1
795,1.3125168984557565,1.0801818677816604,1.4905289585784844,1.2344361639377566,1.2731558498510498,1,1,1
796,1.3867301135046528,1.1291916054661073,1.39136302913617,1.1359021594408045,1.1831958607062276,1,1,1
797,1.3753372391778897,1.1385618042070509,1.263333935315926,0.9968041726263028,1.040390348555717,1,1,0
798,1.2658349304247096,1.0088195482205764,1.1801306107457057,0.9040391509241752,0.9425679857508198,1,1,0
799,1.4182419035784388,1.1606054013536347,1.3256415694975638,1.0946898929778646,1.13227116573757,1,1,0
800,1.4129894180134976,1.1769467944876952,1.38193654961439,1.1477098364417764,1.1947275379542974,1,1,1
801,1.2545563072815642,1.0153370855090325,1.2860348130773964,1.0514305992816655,1.0819921240146224,1,1,1
802,1.3038749212503,1.0707800013417983,1.3193555002544515,1.0932172093911883,1.1326771096486783,1,1,1
803,1.2327815004822988,0.991645824776713,1.4532768986553635,1.1823930140171062,1.2257237644012744,1,1,1
804,1.373595534817183,1.1138831630213444,1.5061270800470692,1.2415290522485816,1.2824526312104472,1,1,1
805,1.5320145246973065,1.2773425773496698,1.4474593369034796,1.212131065888034,1.2399281789791614,1,1,0
806,1.4550159302282168,1.2063605117248455,1.2390145693108352,0.977496159655833,1.0177492631765417,1,1,0
807,1.2846450775881246,1.0457044893178136,1.3869869908256045,1.1664182985274678,1.2037283936754077,1,1,1
808,1.2841059534583028,1.04715800153276,1.2632763145258346,0.995550816177668,1.039423324220188,1,1,0
809,1.4618368978582508,1.1900605200818906,1.3491167986008659,1.0963354024840877,1.1250338575596768,1,1,0
810,1.3297197506563143,1.0825652248752613,1.4944534186666814,1.2503229555764561,1.2931733360977853,1,1,1
811,1.211711569092701,0.9630877705935433,1.3296986012330696,1.0826702602866785,1.116424241736404,1,1,1
812,1.3250521546887621,1.0535681103020123,1.5366131664129186,1.3101349689824353,1.3497794579243387,1,1,1
813,1.5365680571282776,1.2802757269997689,1.7062635120080345,1.4488408529916985,1.4932255802482988,1,1,1
814,1.2708840275684394,1.0363661775331334,1.475137518705227,1.2074110239494402,1.2441658321078264,1,1,1
815,1.4091432715925687,1.1639952607109911,1.4766335250972655,1.2056329297534774,1.2464071925697997,1,1,1
816,1.2212455377329101,0.9853005738757088,1.4314496039890234,1.173508284992777,1.217187143076055,1,1,1
817,1.5128479801693318,1.2635311960638835,1.395329970895486,1.1680833456833621,1.187465387471943,1,1,0
818,1.1856802766212131,0.9216054112701356,1.3842880237700705,1.1296122448193826,1.1669505207809712,1,1,1
819,1.026056631998824,0.7871545467405919,1.2560886354216023,1.0168745267703314,1.0617858501379942,1,1,1
820,1.417165214329359,1.1545880004424587,1.5246566630020397,1.287681528944985,1.331697034262442,1,1,1
821,1.2297564976991013,0.9781455493358664,1.4671979873474523,1.2196090453683606,1.2485687366000033,1,1,1
822,1.3305763399725856,1.0863848629444082,1.4645723203673624,1.1961298398362112,1.2469003382078279,1,1,1
823,1.4818935952517838,1.2157391363055685,1.3520825524481366,1.1012693583863495,1.1451107133438803,1,1,0
824,1.410206372378274,1.1606369722560606,1.4049371516568723,1.1674827017149798,1.2057882061691478,1,1,1
825,1.414146757504358,1.1474626609943979,1.559401202559264,1.3062217595610306,1.3412637751599426,1,1,1
826,1.0704201973750764,0.8148899893756743,1.2497183974011477,1.0086271414433474,1.0552463952557223,1,1,1
827,1.2894737096337268,1.0519986923075422,1.4894789324868816,1.2245127029312912,1.260013926995936,1,1,1
828,1.4657340791183655,1.2049871862577877,1.5914812663086257,1.335998870059942,1.3731050961342608,1,1,1
829,1.3296679016602744,1.0685935093405732,1.3314817220621653,1.0788197113212254,1.1082906771965157,1,1,1
830,1.4694771379837268,1.2056800820082796,1.5260378330669129,1.2516598212046666,1.2956140475154778,1,1,1
831,1.048750863047309,0.7999751064899312,1.31041583263838,1.0672514357963117,1.1166384021265854,1,1,1
832,1.2352161645159943,0.9644735022807918,1.4438611125363319,1.1752946619177789,1.2261701157986828,1,1,1
833,1.2340257222958342,0.9904490531291378,1.3101797083287756,1.0599473775766062,1.113784215620604,1,1,1
834,1.7492047003977724,1.4924529455794826,1.4578238678076172,1.1941478071171956,1.2426243804928254,1,1,0
835,1.1449458881701964,0.9001774081362263,1.2586890172734004,1.0113005710423764,1.0512510412071905,1,1,1
836,1.4166042765642377,1.1772571960352762,1.3798704578741516,1.1397193483510621,1.1940668113260786,1,1,1
837,1.292682878005017,1.0468934569590005,1.5092287780638958,1.2489415425204016,1.2905901212464914,1,1,1
838,1.0829645611885483,0.847625964692657,1.2762428401129808,1.010490952327972,1.055391524757081,1,1,1
839,1.2695851763089216,1.0297865147105747,1.2905323704382767,1.0327280275103896,1.070227972607952,1,1,1
840,1.4214451048698207,1.1818114981001195,1.4435286806242407,1.2054804385179574,1.2444338683595608,1,1,1
841,1.2268612553088007,0.9721403113848871,1.3708058344165222,1.0921850663064234,1.1391768287656792,1,1,1
842,1.6118204844250392,1.376481845849881,1.4114612346357485,1.1847044338228279,1.2273685844911222,1,1,0
843,1.1812625619890813,0.9493254296509754,1.153480595282382,0.920777695431516,0.9621430651991563,1,1,1
844,1.3496226898854173,1.0882466834027653,1.5685179310592359,1.3166422455605873,1.3554233002475529,1,1,1
845,1.408897709907784,1.1518445523555199,1.3912112882500756,1.1305219484273161,1.1699295510164174,1,1,1
846,1.5049518386325493,1.270269746074474,1.3617321383264867,1.124773158816995,1.1631977451738296,1,1,0
847,1.2176743446099105,0.9700707734419263,1.4342730344412695,1.185128418511652,1.2295166801229844,1,1,1
848,1.0524166850378387,0.806722491507633,1.302087697829077,1.067083552163881,1.1068050237833014,1,1,1
849,1.4014307644221582,1.1700259217728493,1.580927024055851,1.3317807735389602,1.3802920925927464,1,1,1
850,1.1130731493419725,0.8416507483383537,1.4055450362476987,1.1481660281362644,1.1931694173594614,1,1,1
851,1.3969335288574398,1.1309532370545037,1.4902658092615093,1.238798049516092,1.280008957566312,1,1,1
852,1.2811254559785261,1.031797550416445,1.4526437746762593,1.2286314280966362,1.2562326361767142,1,1,1
853,1.3501303031369956,1.0712713744238178,1.6307647577375808,1.372054649573892,1.4168182495702693,1,1,1
