seed,effect_deepfaked_MAP,effect_deepfaked_95_CI_lower,H567_deepfaked
239,3.1462548596954063,2.8121450871938,1
240,2.8563532421970104,2.5007485895795125,1
241,2.952119058986833,2.5047589010542053,1
242,2.8176089710748107,2.4141659714216965,1
243,2.6297366120546806,2.2993692279288793,1
244,3.080839751020733,2.700609216026552,1
245,3.0676753892516366,2.63808770462648,1
246,2.7423516125093603,2.3639713042864203,1
247,2.5897736008394783,2.20807352034872,1
248,2.6798034485297326,2.252081904013117,1
249,2.769602977883487,2.3656218901488506,1
250,2.674327104541678,2.27551831251773,1
251,2.6878110674583926,2.35057292621051,1
252,2.7185477623578462,2.3053828307165727,1
253,2.7589014644792598,2.39040654001399,1
254,3.014817115588796,2.6388540331995016,1
255,2.7029999816869297,2.2866089918607577,1
256,2.5200593142610614,2.09350929096985,1
257,2.849122787649941,2.431151148615826,1
258,2.6268791412640007,2.196317647616862,1
259,2.7470239698682777,2.4120497283446043,1
260,2.53772947642975,2.143214132739185,1
261,2.5693648065407655,2.13974872345481,1
262,2.971712817455582,2.565769693093584,1
263,2.2129296712442312,1.810088744489841,1
264,2.5028191161231597,2.009988267086558,1
265,2.9213168029602277,2.540964642223544,1
266,2.3460882561502094,1.9772764468076245,1
267,2.9805694550043387,2.6154007671573063,1
268,2.7972494823501917,2.4453151620685443,1
269,2.8769758825231584,2.517812316435021,1
270,2.564137390944394,2.207362800677901,1
271,2.779509821636834,2.3956855651992592,1
272,2.197800641708423,1.8285415648548116,1
273,2.6977122406776943,2.322543827990874,1
274,2.6265853365399954,2.260241919160541,1
275,2.785755486765975,2.3372512979585567,1
276,2.548395014680907,2.194477759263817,1
277,2.327658469012455,1.9207981798778329,1
278,2.8701860506026593,2.476381845098537,1
279,2.9687263236891153,2.6338885506477636,1
280,2.9159088612050836,2.502982722850419,1
281,2.8572262874981234,2.4120771768713456,1
282,2.361487076489792,1.9370219484626578,1
283,2.7299943277704615,2.3443364341757453,1
284,2.682484190494499,2.273913732404721,1
285,2.7324928829110884,2.3673618378012034,1
286,2.8058570390980835,2.3815395244177187,1
287,2.7295622448989842,2.3502836644376597,1
288,2.6607260193827367,2.3045873046284373,1
289,2.5603059238254366,2.1891911341335137,1
290,2.659844171517757,2.239195987615604,1
291,2.455825544961187,2.0218190647411096,1
292,2.834366914904943,2.4240560096172037,1
293,2.6869709996087474,2.3517242917951195,1
294,2.8032837636429657,2.45642238149865,1
295,2.9606612381492985,2.561989799599329,1
296,2.913781163186493,2.4999324059608665,1
297,2.949405216126592,2.571686985004293,1
298,2.9774333775845196,2.5964000906978972,1
299,2.8306827094313287,2.4884790462296404,1
300,2.5916081776740447,2.2294803361675197,1
301,2.797060579125855,2.371476723643183,1
302,2.7996935442178335,2.382243520991526,1
303,2.654472519544447,2.3175726781841375,1
304,2.8486786962712065,2.433743569728507,1
305,2.8538148645007513,2.4583199393463215,1
306,2.8840595567362173,2.452807619678473,1
307,2.653748474017707,2.288981724944021,1
308,2.6615671333248017,2.258462234136381,1
309,2.8918099968567317,2.5096624389188755,1
310,2.7807002975204527,2.3613989730677907,1
311,2.707373896751608,2.300697303689212,1
312,2.7630764944066994,2.4154385581378497,1
313,2.956974936847156,2.586915274554976,1
314,2.7066374814393024,2.316956771820423,1
315,2.851124705752495,2.5003988427236044,1
316,2.309742417250941,1.9479919405242305,1
317,2.6884364223127637,2.2402031298649536,1
318,2.9246253818699817,2.494074628936913,1
319,2.839114393421466,2.4511015695310303,1
320,2.653061335268707,2.2503062876093933,1
321,2.693592210710373,2.2798761258688205,1
322,2.721855596487945,2.3554355050572244,1
323,2.8859117458624564,2.4690734472023337,1
324,3.0649774440150694,2.7129580048367425,1
325,2.7804160198093486,2.4463536689730914,1
326,2.5008977369046184,2.1095571616676514,1
327,2.7008518117849603,2.3155218367558468,1
328,2.601643499254795,2.2119068664711037,1
329,2.535772349706396,2.1043617085578967,1
330,2.867080826103568,2.4365338659433178,1
331,2.863904399704358,2.4711883669665204,1
332,2.8782146566417013,2.534267243928376,1
333,2.603199756476943,2.241138115560502,1
334,2.78215544129094,2.387187179898475,1
335,2.9388586012493456,2.586417223777289,1
336,2.960194948444704,2.571612991546667,1
337,2.6742889503846823,2.3054718258777616,1
338,2.5845650662497737,2.206341557332396,1
339,2.7633891526564107,2.3670452975229175,1
340,2.1762913950064013,1.788003611070284,1
341,2.7598362524318145,2.381336271232023,1
342,2.3586476580396387,1.9549730421802958,1
343,2.7378374039689235,2.377149530945302,1
344,2.3515360827217267,1.993731948596059,1
345,2.606888235481424,2.2499230733799416,1
346,2.3071535423892984,1.9043751366719393,1
347,2.566185122431617,2.206595044393798,1
348,2.5015503451106764,2.1376995423995524,1
349,2.3844777298767985,2.025933049461783,1
350,2.932590627944702,2.4753207990076875,1
351,2.640477188431325,2.24939894186159,1
352,2.9646556823026513,2.5806180538932053,1
353,2.796207203020031,2.364341392631154,1
354,2.6235236020741484,2.214568241529962,1
355,2.663202883379493,2.2272889577016897,1
356,2.9385745882364884,2.4587012626434914,1
357,2.92705511673642,2.4737899588890966,1
358,2.9788806374034076,2.5951381461813336,1
359,3.026825292000917,2.646251566163334,1
360,2.8327409631565086,2.4023557537944225,1
361,3.1113422086656275,2.66130386509963,1
362,2.671357272888406,2.298390847210193,1
363,2.7927005889384735,2.37920966995121,1
364,2.5531470296399306,2.2069184991825215,1
365,2.677149738223209,2.314642189063933,1
366,2.6544956060574143,2.2852966402197925,1
367,2.628694710685743,2.1609259049745893,1
368,2.7009283469150702,2.294015527127732,1
369,2.665065392390157,2.2149443457641524,1
370,2.687317229996192,2.3136016760521056,1
371,2.59378159033353,2.2388240430927264,1
372,2.665103001023499,2.2719146355648854,1
373,2.9456139941413415,2.512289577521413,1
374,2.751528314299046,2.36812283046117,1
375,2.952099974372495,2.4924824430743855,1
376,2.724849779739204,2.3223497306051994,1
377,2.4104636012728546,2.0502081364337625,1
378,3.0285073604046917,2.643101020041031,1
379,2.6646586973896333,2.2973372635178633,1
380,2.9205730046802887,2.454940151929609,1
381,2.560840113943705,2.192495860597451,1
382,2.8140514413402706,2.4319202872951986,1
383,3.0001653952460967,2.6290990829796557,1
384,2.8548100766389775,2.474069128763278,1
385,2.6999935262078045,2.332142490394521,1
386,2.384030344645311,1.9877578737942212,1
387,2.7466853932877795,2.321841767913956,1
388,2.8673531434266537,2.4885867489561546,1
389,2.7520981367771595,2.4165662724145767,1
390,2.517164776316359,2.13701154159933,1
391,2.576372804319912,2.2017541978156356,1
392,3.1055004875040213,2.6982956417395414,1
393,2.7473648046090062,2.336962213165722,1
394,2.845378217027668,2.4539598581391098,1
395,3.0706681072561035,2.71134016575152,1
396,2.650257433787413,2.2462802341576396,1
397,2.5493513210062115,2.18761869170284,1
398,2.5706705852113036,2.1785608732332924,1
399,2.7537289885608005,2.3508466583985643,1
400,2.9105884167624603,2.4944478615366226,1
401,2.427206213401877,2.0117269368145987,1
402,2.9642419808115994,2.5443193512127467,1
403,2.837754625209538,2.4437213568247653,1
404,2.82900027511168,2.3732086857671284,1
405,2.500689008213485,2.093151462658004,1
406,2.709350843513266,2.2773697600927867,1
407,2.7138463303370974,2.3061507397349263,1
408,2.364647189889325,1.9513319198944874,1
409,2.7236358190494365,2.260196867535494,1
410,2.8826201790241894,2.464128482110203,1
411,2.5453344701698337,2.1907148352143975,1
412,3.207146499673965,2.814480124524772,1
413,2.3164087420251107,1.9574910548117037,1
414,2.8178692747759353,2.405198940722464,1
415,2.697254865091973,2.3275118871111813,1
416,2.740844180345807,2.3636566001870833,1
417,2.7273896074603217,2.353607212655614,1
418,2.5893361064416243,2.2026250101958684,1
419,3.2455670645946184,2.8563877744791317,1
420,2.689483622534343,2.29021908615491,1
421,2.344832830465838,1.9476091262725117,1
422,2.713012738732507,2.3043870733774052,1
423,2.7854032683797203,2.3654405184782985,1
424,2.8844975325535467,2.4786935110206216,1
425,2.7165252582235793,2.3689392379489957,1
426,2.8251648669983025,2.4388249692396182,1
427,2.978242738981889,2.5841223094351737,1
428,2.942044285370732,2.5618110917400996,1
429,2.899327976032909,2.5162167775151127,1
430,2.778908589142019,2.3620859991768484,1
431,2.6998892281147886,2.2547347557519406,1
432,2.694251934442293,2.355333694918506,1
433,2.7615424701440316,2.383861101588338,1
434,2.5864923857385405,2.187832888877058,1
435,2.7036174995259037,2.371807237294393,1
436,2.9088213236809093,2.5312549324190257,1
437,2.1840007962228825,1.816178249806649,1
438,2.9420298314818436,2.4694118184869414,1
439,3.0807732043274987,2.678639868917641,1
440,2.8328989071516895,2.4983373176459693,1
441,2.5304582630899004,2.134363551085935,1
442,2.559541442510518,2.190827968189257,1
443,2.9834977481180687,2.6014215672760788,1
444,2.3888581557784723,2.001309804029024,1
445,2.697232462991213,2.3116374421896753,1
446,2.4823557343837983,2.0786009851367235,1
447,2.7502924706761838,2.3718678516658294,1
448,2.629284125820253,2.2656664692510837,1
449,2.610016954858998,2.1711314129997685,1
450,2.879758046343832,2.51589972554803,1
451,3.054928591681085,2.68421331353586,1
452,2.467668960241398,2.0242038781513307,1
453,2.6006343069270565,2.2527069271375013,1
454,2.8808926834295874,2.462306400873476,1
455,2.83469554247648,2.4531033328832024,1
456,2.461985558368638,2.009175446091836,1
457,3.1380059995817264,2.7421807415184123,1
458,2.917890890466896,2.5247770492476396,1
459,2.8978172887699634,2.486354083707458,1
460,2.907098104421004,2.5582134389187616,1
461,2.7968007451213004,2.460461497725456,1
462,2.3057592330151357,1.9138325206872238,1
463,2.6980777972884944,2.3101189771366104,1
464,2.8387478961161468,2.434357363254532,1
465,2.9813094992244347,2.555402480768067,1
466,2.7041705697914256,2.300125590738366,1
467,2.951231672665769,2.573285012310236,1
468,2.790787868616264,2.4062182958808527,1
469,3.1112337932378558,2.6740525808804247,1
470,2.6578251772319836,2.2524422578071315,1
471,2.8181488130732064,2.389206844789031,1
472,3.0483483725719625,2.626190033096475,1
473,2.795566419058138,2.424599130544952,1
474,2.6133868168452197,2.1727109314879534,1
475,2.5711706366843345,2.1484049692297975,1
476,3.2832631325209225,2.816674438030355,1
477,2.687905477330088,2.327579116409244,1
478,2.8561510895408877,2.4188846179100127,1
479,2.8041038496811295,2.455919086010346,1
480,3.1683189827358325,2.748445189591445,1
481,2.7474712522176437,2.3974749943657336,1
482,3.0908956076468996,2.674192557318432,1
483,2.922734410149848,2.4848518316963752,1
484,2.657024079349008,2.325949292211262,1
485,2.904549886273273,2.53556039601996,1
486,2.992282261053675,2.6448393811747732,1
487,2.841035389844245,2.475893702208352,1
488,2.9197837542864127,2.4872434951045355,1
489,2.5762402724733415,2.1646129955640587,1
490,2.835866797939125,2.514164031560654,1
491,2.5283806802165696,2.139764639288821,1
492,2.6911582484056957,2.357655710666693,1
493,2.274276377488664,1.9002502779994659,1
494,2.937713242318663,2.5720374972085334,1
495,2.8141783785518815,2.4331664372593695,1
496,2.5243166666715395,2.1018810997363464,1
497,2.974214088762864,2.57339996121607,1
498,3.3410061191980955,2.9238037606538136,1
499,2.7514915350686393,2.4229681945241683,1
500,2.6986772640189556,2.280524583493005,1
501,2.7584115868319232,2.347491327488236,1
502,2.7474116857709907,2.301065945135506,1
503,2.693992717808249,2.3078113811238437,1
504,2.5573126050974344,2.159000013570464,1
505,2.710120569923653,2.337290888460264,1
506,2.959189513092556,2.6019042513268933,1
507,2.7657272080463517,2.3163318952395144,1
508,2.7946126365810136,2.378430174062516,1
509,2.817077180699266,2.470564647497683,1
510,2.5960512958891884,2.129084439652042,1
511,2.446073441053213,2.1139012555708354,1
512,2.7872685632034266,2.4037844643201067,1
513,2.9280700275497336,2.544925361378545,1
514,2.9293438698821177,2.5271253542216523,1
515,2.7110266574623463,2.351282918191196,1
516,2.6350817498126493,2.2743953558523797,1
517,2.3794505322645,1.9965995859636032,1
518,2.750212579344541,2.3538014908807443,1
519,2.4317194357976533,2.0848512903890413,1
520,2.3982606196416443,2.031875372832224,1
521,2.831754108993747,2.401724596024786,1
522,2.864874173198528,2.4771440466700754,1
523,2.731681579676044,2.3431387135703448,1
524,2.9818137026132066,2.5682747919515494,1
525,2.785813889054311,2.4490991075124873,1
526,2.8962032715916903,2.4710270729421633,1
527,2.337487881946746,1.9191536571030383,1
528,2.6230719541005074,2.2824155372918455,1
529,2.851503943854024,2.481912121354458,1
530,2.7710646400874928,2.426984756797378,1
531,2.902935284004129,2.5024476446299335,1
532,2.948379971349469,2.5325056491190896,1
533,2.6020398458376115,2.2099533380349703,1
534,2.7764412394030256,2.3422988212796767,1
535,2.807215098180698,2.4355778242724173,1
536,2.6602072195362956,2.2721407970575465,1
537,2.751047401926835,2.2848708519702714,1
538,2.8659485979139503,2.455373117295065,1
539,2.5859974641632952,2.1957557414957733,1
540,2.913783202255368,2.5318795938378926,1
541,2.9108687917601404,2.5147908792806493,1
542,2.6756204527431375,2.2877286761785727,1
543,2.801386183130908,2.3618039619946285,1
544,2.85704116141195,2.502799056914076,1
545,2.750388286322873,2.366012782097043,1
546,2.9136489473112546,2.567116356523048,1
547,2.4776917842914195,2.091265032876473,1
548,2.6992332100630474,2.254364213767508,1
549,2.642681983864495,2.1870150140809006,1
550,2.787096950193766,2.454324188365268,1
551,2.6214534372528604,2.258325439388684,1
552,2.632458436763477,2.2103177121629045,1
553,2.709599467025716,2.3227589869995757,1
554,2.653936777525805,2.237004445703849,1
555,2.5669694677723927,2.2420804984399023,1
556,2.965320117867573,2.6285126495979303,1
557,2.907228547247327,2.5307118707062104,1
558,2.7900745156536493,2.425338780514771,1
559,2.836442545381737,2.4217447063901565,1
560,2.7863007295433575,2.468622117228636,1
561,2.8980659194801772,2.5250269047981178,1
562,2.7846020438950907,2.4100278168911773,1
563,2.407112734180651,2.0209791870194045,1
564,2.426178352449302,1.992205014850346,1
565,2.9505072823767073,2.492222891941354,1
566,2.799431138359439,2.39415402968225,1
567,2.9252507203101654,2.5638389546181988,1
568,2.609620757904626,2.2412423018998604,1
569,2.825325742280995,2.458220633138851,1
570,2.7563152450184494,2.3279835969746028,1
571,2.8750367401899792,2.5152637268246365,1
572,2.429390119350408,1.966422877829807,1
573,2.4493767269772295,2.0678244413379647,1
574,2.501607561740454,2.083709434939141,1
575,2.5329005292123252,2.1526155810423306,1
