seed,effect_deepfaked_MAP,effect_deepfaked_95_CI_lower,H567_deepfaked
1,1.454568596468126,1.1810308430892285,1
2,1.2973481950571712,0.9872700955251228,1
3,1.7679196198843905,1.434426017751943,1
4,1.1017234580685986,0.7699417424170804,1
5,1.4322075209751897,1.1511678779311612,1
6,1.3434620129626293,1.0452741175645484,1
7,1.3574011393243928,1.0978195418245653,1
8,1.3508135320061387,1.0466866197251727,1
9,1.0560053791116164,0.792546718128807,1
10,1.408584052140064,1.1071181609323093,1
11,1.403858846011621,1.111679903429499,1
12,1.3684714755684444,1.0336006215898803,1
13,1.401897974991063,1.096730454868293,1
14,1.3722553263671025,1.0522867809184526,1
15,1.5247563981492473,1.2097258751808295,1
16,1.485703071741503,1.1885747648307001,1
17,1.3710073583680178,1.0716107898991551,1
18,1.4487116708272223,1.1002181616889986,1
19,1.3245674751411967,1.0618518203472889,1
20,1.486027471410981,1.180186092003084,1
21,1.7124010675661374,1.4003552096554266,1
22,1.4298331856395232,1.0991582842737668,1
23,1.1988386038158407,0.8945157153876153,1
24,1.3604042406366919,1.0514179963373362,1
25,1.4523817384013866,1.1508563571461647,1
26,1.3988637780721676,1.1068474023819996,1
27,1.2049149329215778,0.9189067367623748,1
28,1.2484519539887415,0.9720392091852934,1
29,1.2843201870510768,0.9567881706388537,1
30,1.2568829120732947,0.9420342891998972,1
31,1.3320441173904833,1.014076240838818,1
32,1.2176939432695648,0.8857676761910319,1
33,1.0091545088372522,0.708785328457796,1
34,1.464163962116841,1.1438905542828983,1
35,1.4416055309365903,1.152256761878781,1
36,1.3850973264550408,1.0584552227761173,1
37,1.5690896275225865,1.2871725989689091,1
38,1.3131856099181936,1.017807943612635,1
39,1.3214322386726702,1.0372587398116293,1
40,1.505215496610973,1.206482709188129,1
41,1.6526813227003467,1.315441442786103,1
42,1.1535532062168037,0.8640363941245162,1
43,1.6246436316772468,1.2886075624164652,1
44,1.513710803821167,1.2289964145125045,1
45,1.4260079673294364,1.130482345931217,1
46,1.3162121979054633,0.9808810728190048,1
47,1.2667649473712488,0.9701698409691353,1
48,1.3203473913680974,1.031927062177982,1
49,1.373128287713277,1.0868860070208737,1
50,1.3861488387291583,1.0638233469365022,1
51,1.152860372673826,0.8578320673081776,1
52,1.6780159428356924,1.371491157210003,1
53,1.2133400884128325,0.8954703413289186,1
54,1.327271476144904,1.044753367877521,1
55,1.4264811437203035,1.1351686775244652,1
56,1.2757938912519564,0.9670117301180616,1
57,1.402262766253565,1.1043312326771473,1
58,1.4631662180012328,1.158973795520315,1
59,1.3809854727142372,1.0879874627281885,1
60,1.198333610599875,0.9321330031947187,1
61,1.4192377485855707,1.120471357203574,1
62,1.6977755438273845,1.3751628509820528,1
63,1.3303486653656202,0.9866618463372175,1
64,1.0582246352784197,0.7602507518828117,1
65,1.4530865799676955,1.160432868591296,1
66,1.2172863630631798,0.9327448917018826,1
67,1.5262042037179315,1.2242960581153457,1
68,1.3615696676257598,1.0471898668338322,1
69,1.449175246140017,1.1495620816953356,1
70,1.5277744246158034,1.2147392767907201,1
71,1.2137294303777009,0.8989195860926651,1
72,1.3852508406122144,1.0687073656227524,1
73,1.1947116913539324,0.9119083212958728,1
74,1.6649709152091756,1.3465527027434008,1
75,1.3567914051663656,1.0047895178286723,1
76,1.5723402652882545,1.216829876266935,1
77,1.2421974012172545,0.9237722338622544,1
78,1.2930269982037583,0.9924801262443856,1
79,1.2336933719560994,0.8852254909433891,1
80,1.5705921848592261,1.26687822654636,1
81,1.354143326892122,1.0451353705218844,1
82,1.3426962063337,1.0050211314753337,1
83,1.6685068413061224,1.3522280824518935,1
84,1.5651486008975195,1.2682011269265137,1
85,1.2835895407910463,0.9924237206187573,1
86,1.400460452646799,1.0684586312897666,1
87,1.1766200256434183,0.7956296106941005,1
88,1.5827232208201978,1.287172549766117,1
89,1.2679825985860265,0.9729616663433533,1
90,1.4744605633148489,1.2224421702855028,1
91,1.3769419057384575,1.0417116756948028,1
92,1.3357117664994265,0.9923729175967893,1
93,1.3641607802908116,1.0356520492828665,1
94,1.643932770453844,1.3505945033045943,1
95,1.4251499887019663,1.10113974926168,1
96,1.579913905597442,1.2533298407216344,1
97,1.2117331505657705,0.9335037695192553,1
98,1.4524048346118492,1.1379654609999643,1
99,1.1792126451622256,0.8823695451163243,1
100,1.468508694866282,1.1597131387881376,1
101,1.2765615453786903,1.010769456188279,1
102,1.2978915242494087,0.9647438663907201,1
103,1.826667124009695,1.535030252033045,1
104,1.3559862659976076,1.054074839237041,1
105,1.5477615787253949,1.247551126366508,1
106,1.5769641601173814,1.2503950296869826,1
107,1.4463003915256887,1.1149631287379271,1
108,1.317779045365556,1.0372968975095622,1
109,1.659885801951088,1.2984652633226332,1
110,1.2619795651934969,0.9594323211747782,1
111,1.5287636224113177,1.213984110069037,1
112,1.3182692030722747,1.0144487413616239,1
113,1.5922882361332371,1.3031509173023612,1
